t_s,muestra,escenario,modo_decision,pose_fuente,mapa_csv,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion
1.408,22,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.16306,12,1,67.522,68.806,68.002,66.481,68.164,66.501,68.569,0.17331,3.81284,218.68844,231.58756,0.002897,0.04526,0.03868,-1.09321,-1.06292,1.61077,68.569,2.188,2.202,SEGUIR_RUTA
1.472,23,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.16025,12,1,63.595,71.372,62.485,70.073,67.483,67.087,68.662,0.17333,3.81329,218.8266,231.72572,0.002832,0.04425,-0.0,-1.09333,-1.06011,1.61106,68.662,2.189,2.201,SEGUIR_RUTA
1.536,24,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.15744,12,1,70.303,59.78,72.245,63.788,65.041,66.861,68.315,0.17335,3.8136,218.96476,231.86388,0.002832,0.04425,0.0,-1.09344,-1.0573,1.6113,68.315,2.19,2.2,SEGUIR_RUTA
1.6,25,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.15463,12,1,61.14,67.007,66.468,64.542,64.073,66.267,67.873,0.17335,3.81381,219.1092,232.00832,0.002961,0.04627,0.0,-1.09355,-1.0545,1.61151,67.873,2.191,2.199,SEGUIR_RUTA
1.664,26,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.15182,12,1,61.605,71.001,70.115,69.849,66.303,66.213,67.882,0.17336,3.81395,219.24736,232.14648,0.002832,0.04425,0.0,-1.09367,-1.05169,1.61168,67.882,2.192,2.198,SEGUIR_RUTA
1.728,27,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.14901,12,1,71.002,64.194,69.049,68.786,67.598,66.1,68.114,0.17337,3.81405,219.38552,232.28464,0.002832,0.04425,-0.0,-1.09378,-1.04888,1.61183,68.114,2.192,2.198,SEGUIR_RUTA
1.792,28,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.1462,12,1,66.049,61.029,64.085,64.002,63.539,65.311,67.614,0.17337,3.81412,219.52996,232.42908,0.002961,0.04627,0.0,-1.0939,-1.04608,1.61195,67.614,2.193,2.198,SEGUIR_RUTA
1.856,29,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.14339,12,1,68.194,77.661,64.706,69.33,72.928,66.888,68.817,0.17337,3.81416,219.66812,232.56724,0.002832,0.04425,0.0,-1.09401,-1.04327,1.61206,68.817,2.193,2.197,SEGUIR_RUTA
1.92,30,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.14058,12,1,67.39,71.83,68.031,75.06,69.61,67.995,69.241,0.17337,3.81419,219.80628,232.71168,0.002897,0.04526,0.03868,-1.09413,-1.04046,1.61214,69.241,2.193,2.197,SEGUIR_RUTA
1.984,31,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.13777,12,1,70.059,67.687,68.106,65.849,68.873,68.51,69.465,0.17337,3.81422,219.95072,232.84984,0.002897,0.04526,-0.03868,-1.09425,-1.03765,1.61222,69.465,2.194,2.197,SEGUIR_RUTA
2.048,32,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.13496,12,1,68.266,71.62,64.98,60.444,69.943,68.978,69.829,0.17337,3.81423,220.08888,232.988,0.002832,0.04425,0.0,-1.09436,-1.03485,1.61228,69.829,2.194,2.196,SEGUIR_RUTA
2.112,33,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.13215,12,1,61.083,62.704,68.835,70.533,61.894,68.649,68.74,0.17337,3.81424,220.22704,233.13244,0.002897,0.04526,0.03868,-1.09448,-1.03204,1.61234,68.74,2.194,2.196,SEGUIR_RUTA
2.176,34,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.12934,12,1,67.843,70.896,66.535,65.147,69.37,67.938,69.13,0.17337,3.81425,220.3652,233.2706,0.002832,0.04425,0.0,-1.0946,-1.02923,1.61238,69.13,2.194,2.196,SEGUIR_RUTA
2.24,35,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.12653,12,1,66.705,68.107,68.457,63.887,67.406,67.497,69.119,0.17338,3.81425,220.50964,233.40876,0.002897,0.04526,-0.03868,-1.09471,-1.02642,1.61242,69.119,2.194,2.196,SEGUIR_RUTA
2.304,36,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.12373,12,1,63.93,72.795,65.589,57.557,68.363,67.395,69.275,0.17338,3.81425,220.6478,233.5532,0.002897,0.04526,0.03868,-1.09483,-1.02362,1.61245,69.275,2.195,2.196,SEGUIR_RUTA
2.368,37,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.12092,12,1,68.884,62.977,59.918,61.936,65.93,66.592,68.976,0.17338,3.81426,220.78596,233.69136,0.002832,0.04425,0.0,-1.09495,-1.02081,1.61248,68.976,2.195,2.196,SEGUIR_RUTA
2.432,38,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.11811,12,1,64.865,68.418,73.338,62.838,66.641,67.542,68.859,0.17338,3.81426,220.9304,233.82952,0.002897,0.04526,-0.03868,-1.09506,-1.018,1.6125,68.859,2.195,2.196,SEGUIR_RUTA
2.496,39,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.1153,12,1,69.434,67.714,62.059,75.589,68.574,67.383,69.097,0.17338,3.81426,221.06856,233.97396,0.002897,0.04526,0.03868,-1.09518,-1.0152,1.61252,69.097,2.195,2.195,SEGUIR_RUTA
2.56,40,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.11249,12,1,67.131,67.768,64.698,62.995,67.45,67.392,69.092,0.17338,3.81426,221.20672,234.11212,0.002832,0.04425,0.0,-1.0953,-1.01239,1.61254,69.092,2.195,2.195,SEGUIR_RUTA
2.624,41,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.10968,12,1,60.622,61.118,59.569,76.039,60.87,65.893,67.954,0.17338,3.81426,221.35116,234.25028,0.002897,0.04526,-0.03868,-1.09542,-1.00958,1.61255,67.954,2.195,2.195,SEGUIR_RUTA
2.688,42,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.10687,12,1,64.772,66.512,69.661,64.483,65.642,65.835,67.84,0.17338,3.81426,221.48932,234.39472,0.002897,0.04526,0.03868,-1.09553,-1.00677,1.61256,67.84,2.195,2.195,SEGUIR_RUTA
2.752,43,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.10406,12,1,70.291,68.58,69.933,69.736,69.435,66.394,68.398,0.17338,3.81426,221.62748,234.53288,0.002832,0.04425,0.0,-1.09565,-1.00397,1.61257,68.398,2.195,2.195,SEGUIR_RUTA
2.816,44,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.10125,12,1,65.151,70.821,66.789,69.94,67.986,66.276,68.614,0.17338,3.81426,221.77192,234.67104,0.002897,0.04526,-0.03868,-1.09577,-1.00116,1.61258,68.614,2.195,2.195,SEGUIR_RUTA
2.88,45,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.09844,11,1,68.345,67.052,58.754,56.09,67.699,66.326,68.742,0.17338,3.81426,221.91008,234.81548,0.002897,0.04526,0.03868,-1.09588,-0.99835,1.61259,68.742,2.195,2.195,SEGUIR_RUTA
2.944,46,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.09563,11,1,68.634,66.734,67.799,66.708,67.684,67.689,68.84,0.17338,3.81426,222.04824,234.95364,0.002832,0.04425,0.0,-1.096,-0.99554,1.61259,68.84,2.195,2.195,SEGUIR_RUTA
3.008,47,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.09282,11,1,65.137,64.694,67.189,66.591,64.915,67.544,68.447,0.17338,3.81426,222.19268,235.0918,0.002897,0.04526,-0.03868,-1.09612,-0.99274,1.6126,68.447,2.195,2.195,SEGUIR_RUTA
3.072,48,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.09001,11,1,62.49,66.947,69.412,63.9,64.718,66.6,68.088,0.17338,3.81426,222.33084,235.23624,0.002897,0.04526,0.03868,-1.09624,-0.98993,1.6126,68.088,2.195,2.195,SEGUIR_RUTA
3.136,49,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.0872,11,1,65.994,70.223,64.689,68.81,68.109,66.625,68.372,0.17338,3.81426,222.469,235.3744,0.002832,0.04425,0.0,-1.09635,-0.98712,1.6126,68.372,2.195,2.195,SEGUIR_RUTA
3.2,50,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.08439,11,1,67.61,66.006,76.029,64.033,66.808,66.447,68.388,0.17338,3.81426,222.61344,235.51256,0.002897,0.04526,-0.03868,-1.09647,-0.98432,1.61261,68.388,2.195,2.195,SEGUIR_RUTA
3.264,51,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,1,0.08158,11,1,71.374,65.079,64.842,69.04,68.226,66.555,68.648,0.17338,3.81426,222.7516,235.657,0.002897,0.04526,0.03868,-1.09659,-0.98151,1.61261,68.648,2.195,2.195,SEGUIR_RUTA
3.328,52,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,0.07877,11,1,61.154,63.082,67.078,71.641,62.118,65.996,67.796,0.17338,3.81426,222.88976,235.79516,0.002832,0.04425,0.0,-1.09671,-0.9787,1.61261,67.796,6.28,-6.28,GIRAR_A_WAYPOINT
3.392,53,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,70.206,67.109,61.745,70.656,68.658,66.784,67.952,0.17338,3.81426,223.2854,235.4058,6.4e-05,0.00101,-4.83549,-1.09671,-0.9787,1.33242,67.952,5.208,-5.208,GIRAR_A_WAYPOINT
3.456,54,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,69.137,71.515,67.889,68.118,70.326,67.227,68.364,0.17338,3.81426,223.61196,235.07924,0.0,0.0,-4.02313,-1.09671,-0.9787,1.33242,68.364,5.208,-5.208,GIRAR_A_WAYPOINT
3.52,55,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,60.905,67.036,64.31,63.224,63.97,66.66,67.596,0.17338,3.81426,223.9448,234.74012,-6.4e-05,-0.00101,-4.13918,-1.09671,-0.9787,1.33242,67.596,5.208,-5.208,GIRAR_A_WAYPOINT
3.584,56,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,72.453,62.885,69.885,67.113,67.669,66.548,67.608,0.17338,3.81426,224.27136,234.41356,0.0,0.0,-4.02313,-1.09671,-0.9787,1.33242,67.608,5.208,-5.208,GIRAR_A_WAYPOINT
3.648,57,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,68.736,65.573,63.955,66.324,67.154,67.555,67.536,0.17338,3.81426,224.6042,234.087,6.4e-05,0.00101,-4.06181,-1.09671,-0.9787,1.33242,67.536,5.208,-5.208,GIRAR_A_WAYPOINT
3.712,58,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,60.291,66.631,66.925,66.318,63.461,66.516,66.823,0.17338,3.81426,224.93076,233.75416,-6.4e-05,-0.00101,-4.06181,-1.09671,-0.9787,1.33242,66.823,5.208,-5.208,GIRAR_A_WAYPOINT
3.776,59,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,75.428,71.961,62.294,72.419,73.695,67.19,68.021,0.17338,3.81426,225.2636,233.4276,6.4e-05,0.00101,-4.06181,-1.09671,-0.9787,1.33242,68.021,5.208,-5.208,GIRAR_A_WAYPOINT
3.84,60,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,60.269,71.337,68.205,65.988,65.803,67.556,67.636,0.17338,3.81426,225.59644,233.09476,0.0,0.0,-4.10049,-1.09671,-0.9787,1.33242,67.636,5.208,-5.208,GIRAR_A_WAYPOINT
3.904,61,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,61.886,74.617,66.738,67.773,68.252,67.673,67.737,0.17338,3.81426,225.923,232.76192,-6.4e-05,-0.00101,-4.06181,-1.09671,-0.9787,1.33242,67.737,5.208,-5.208,GIRAR_A_WAYPOINT
3.968,62,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,70.766,72.236,66.753,72.271,71.501,68.542,68.396,0.17338,3.81426,226.25584,232.43536,6.4e-05,0.00101,-4.06181,-1.09671,-0.9787,1.33242,68.396,5.208,-5.208,GIRAR_A_WAYPOINT
4.032,63,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,60.781,69.71,73.228,62.366,65.245,68.899,67.843,0.17338,3.81426,226.5824,232.10252,-6.4e-05,-0.00101,-4.06181,-1.09671,-0.9787,1.33242,67.843,5.208,-5.208,GIRAR_A_WAYPOINT
4.096,64,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,67.38,60.854,67.359,65.393,64.117,66.984,67.203,0.17338,3.81426,226.91524,231.77596,6.4e-05,0.00101,-4.06181,-1.09671,-0.9787,1.33242,67.203,5.208,-5.208,GIRAR_A_WAYPOINT
4.16,65,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,66.703,69.964,70.145,68.216,68.334,67.49,67.393,0.17338,3.81426,227.2418,231.44312,-6.4e-05,-0.00101,-4.06181,-1.09671,-0.9787,1.33242,67.393,5.208,-5.208,GIRAR_A_WAYPOINT
4.224,66,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,67.838,68.18,66.079,69.198,68.009,67.441,67.5,0.17338,3.81426,227.56836,231.11656,0.0,0.0,-4.02313,-1.09671,-0.9787,1.09853,67.5,4.259,-4.259,GIRAR_A_WAYPOINT
4.288,67,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,70.508,75.631,71.641,63.602,73.069,67.755,68.465,0.17338,3.81426,227.8384,230.84652,0.0,0.0,-3.32681,-1.09671,-0.9787,1.09852,68.465,4.259,-4.259,GIRAR_A_WAYPOINT
4.352,68,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,66.086,66.799,69.948,64.244,66.443,67.994,68.115,0.17338,3.81426,228.10844,230.57648,0.0,0.0,-3.32681,-1.09671,-0.9787,1.09852,68.115,4.259,-4.259,GIRAR_A_WAYPOINT
4.416,69,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,66.724,70.027,71.959,67.956,68.375,68.846,68.16,0.17338,3.81426,228.37848,230.30644,0.0,0.0,-3.32681,-1.09671,-0.9787,1.09852,68.16,4.259,-4.259,GIRAR_A_WAYPOINT
4.48,70,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,63.346,74.718,62.424,65.789,69.032,68.986,68.317,0.17338,3.81426,228.6548,230.0364,6.4e-05,0.00101,-3.3655,-1.09671,-0.9787,1.09852,68.317,4.259,-4.259,GIRAR_A_WAYPOINT
4.544,71,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,60.363,69.104,65.434,70.677,64.734,68.331,67.69,0.17338,3.81426,228.92484,229.76008,-6.4e-05,-0.00101,-3.3655,-1.09671,-0.9787,1.09852,67.69,4.259,-4.259,GIRAR_A_WAYPOINT
4.608,72,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,68.361,71.53,72.621,70.656,69.945,67.706,68.081,0.17338,3.81426,229.19488,229.49004,0.0,0.0,-3.32681,-1.09671,-0.9787,1.09852,68.081,4.259,-4.259,GIRAR_A_WAYPOINT
4.672,73,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,68.726,62.581,71.497,68.474,65.654,67.548,67.66,0.17338,3.81426,229.46492,229.22,0.0,0.0,-3.32681,-1.09671,-0.9787,1.09852,67.66,4.259,-4.259,GIRAR_A_WAYPOINT
4.736,74,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,68.561,71.312,65.859,67.155,69.937,67.86,68.055,0.17338,3.81426,229.73496,228.94996,0.0,0.0,-3.32681,-1.09671,-0.9787,1.09852,68.055,4.259,-4.259,GIRAR_A_WAYPOINT
4.8,75,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,65.261,68.439,63.227,68.138,66.85,67.424,67.852,0.17338,3.81426,230.01128,228.67992,6.4e-05,0.00101,-3.3655,-1.09671,-0.9787,1.09852,67.852,4.259,-4.259,GIRAR_A_WAYPOINT
4.864,76,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,64.81,64.711,64.493,69.906,64.76,67.429,67.316,0.17338,3.81426,230.28132,228.40988,-0.0,-0.0,-3.32681,-1.09671,-0.9787,1.09852,67.316,4.259,-4.259,GIRAR_A_WAYPOINT
4.928,77,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,69.039,65.309,63.052,67.516,67.174,66.875,67.292,0.17338,3.81426,230.55136,228.13984,0.0,0.0,-3.32681,-1.09671,-0.9787,1.09852,67.292,4.259,-4.259,GIRAR_A_WAYPOINT
4.992,78,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59864,11,1,67.772,66.163,69.209,64.129,66.967,67.138,67.235,0.17338,3.81426,230.8214,227.8698,0.0,0.0,-3.32681,-1.09671,-0.9787,0.90855,67.235,3.487,-3.487,GIRAR_A_WAYPOINT
5.056,79,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,65.482,70.791,64.425,70.921,68.137,66.778,67.385,0.17338,3.81426,231.0412,227.64372,-6.4e-05,-0.00101,-2.74656,-1.09671,-0.9787,0.80682,67.385,3.075,-3.075,GIRAR_A_WAYPOINT
5.12,80,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,70.599,65.601,66.889,72.152,68.1,67.028,67.509,0.17338,3.81426,231.23588,227.44904,0.0,0.0,-2.3984,-1.09671,-0.9787,0.80681,67.509,3.075,-3.075,GIRAR_A_WAYPOINT
5.184,81,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,64.23,71.118,67.529,63.302,67.674,67.61,67.538,0.17338,3.81426,231.43056,227.25436,-0.0,-0.0,-2.3984,-1.09671,-0.9787,0.80681,67.538,3.075,-3.075,GIRAR_A_WAYPOINT
5.248,82,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,59.833,69.137,68.66,67.251,64.485,67.073,67.015,0.17338,3.81426,231.63152,227.05968,6.4e-05,0.00101,-2.43709,-1.09671,-0.9787,0.80681,67.015,3.075,-3.075,GIRAR_A_WAYPOINT
5.312,83,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,65.776,71.926,71.745,70.096,68.851,67.449,67.333,0.17338,3.81426,231.8262,226.865,0.0,0.0,-2.3984,-1.09671,-0.9787,0.80681,67.333,3.075,-3.075,GIRAR_A_WAYPOINT
5.376,84,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,69.291,70.304,61.106,74.525,69.797,67.781,67.754,0.17338,3.81426,232.02088,226.66404,-6.4e-05,-0.00101,-2.43709,-1.09671,-0.9787,0.80681,67.754,3.075,-3.075,GIRAR_A_WAYPOINT
5.44,85,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,67.935,69.748,63.895,67.272,68.842,67.93,67.943,0.17338,3.81426,232.21556,226.46936,0.0,0.0,-2.3984,-1.09671,-0.9787,0.80681,67.943,3.075,-3.075,GIRAR_A_WAYPOINT
5.504,86,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,62.879,70.983,64.45,69.209,66.931,67.781,67.774,0.17338,3.81426,232.41652,226.27468,6.4e-05,0.00101,-2.43709,-1.09671,-0.9787,0.80681,67.774,3.075,-3.075,GIRAR_A_WAYPOINT
5.568,87,maze_simple,kalman,supervisor,maze_simple_grid.csv,25,8,2,1.59865,11,1,63.31,66.83,66.382,70.18,65.07,67.898,67.305,0.17338,3.81426,232.6112,226.08,0.0,0.0,-2.3984,-1.09671,-0.9787,0.80681,67.305,3.075,-3.075,GIRAR_A_WAYPOINT
